id,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
1708,249,1006.2,31.0,29.7,28.0,26.3,73.0,88.0,2.1,230.0,38.3,1
372,8,1022.6,15.9,11.3,10.8,7.7,81.0,78.0,2.2,20.0,29.6,0
1398,304,1016.5,28.5,26.2,24.4,23.1,79.0,84.0,2.4,80.0,19.0,1
168,169,1002.5,33.5,30.0,27.8,26.0,89.0,88.0,2.0,220.0,10.9,1
1956,132,1008.7,32.8,30.1,28.0,26.0,79.0,78.0,9.2,220.0,16.4,1
546,182,1008.5,33.3,30.2,26.8,25.1,77.0,72.0,10.4,220.0,14.8,1
492,128,1013.0,29.2,26.1,24.8,25.6,84.0,83.0,2.4,220.0,26.8,1
1399,305,1015.2,26.6,24.8,22.3,22.1,87.0,61.0,7.0,40.0,16.4,1
1132,265,1020.6,18.4,17.1,16.9,15.0,75.0,86.0,0.0,40.0,24.9,1
20,21,1022.4,17.7,16.4,14.8,11.3,92.0,88.0,0.4,30.0,41.3,1
332,333,1024.7,17.5,13.7,11.3,6.6,77.0,88.0,0.0,20.0,22.6,1
1923,99,1008.3,29.0,26.6,24.8,22.3,89.0,88.0,3.2,80.0,12.7,1
1066,337,1020.6,18.6,16.1,12.9,12.9,92.0,86.0,0.6,30.0,31.2,1
1890,66,1018.4,19.2,17.3,16.4,11.8,62.0,46.0,10.9,40.0,20.5,0
524,160,1005.7,33.0,30.0,28.4,25.9,80.0,88.0,1.0,220.0,12.8,1
1257,163,1006.6,32.9,29.7,27.3,25.0,81.0,75.0,2.1,220.0,19.8,1
1166,72,1018.4,18.3,17.8,14.5,16.2,95.0,96.0,0.3,20.0,9.1,1
1831,7,1020.8,12.2,10.2,7.7,2.7,46.0,29.0,9.0,20.0,26.0,0
1630,171,1008.1,33.8,30.0,28.0,26.3,86.0,81.0,2.1,240.0,30.6,1
219,220,1007.8,30.1,28.1,26.1,25.1,84.0,83.0,2.5,230.0,20.3,0
1051,322,1016.8,19.3,21.6,19.4,15.8,70.0,83.0,0.0,50.0,33.2,1
1789,330,1020.4,17.2,15.5,14.6,12.9,92.0,88.0,0.0,20.0,31.7,1
1605,146,1005.9,32.9,30.1,29.3,26.3,81.0,83.0,2.1,230.0,16.3,1
199,200,1001.0,32.9,30.2,28.2,25.8,78.0,38.0,11.1,230.0,16.3,1
1305,211,1009.3,32.8,29.7,28.1,24.5,78.0,78.0,8.6,230.0,25.2,1
2040,216,999.0,32.8,29.1,26.8,26.0,84.0,51.0,7.0,200.0,11.8,1
11,12,1012.5,16.2,15.2,14.0,12.4,98.0,100.0,0.0,50.0,23.5,1
304,305,1016.7,25.9,24.8,23.1,21.4,81.0,84.0,1.1,80.0,14.5,1
672,308,1014.6,26.9,25.4,24.8,21.4,82.0,85.0,1.2,50.0,16.9,1
682,318,1017.5,21.9,19.2,17.7,17.2,93.0,93.0,0.4,70.0,21.9,1
351,352,1019.0,21.8,18.3,15.8,13.2,89.0,88.0,0.2,40.0,22.5,0
339,340,1021.2,21.0,19.2,17.4,16.5,82.0,88.0,0.2,50.0,20.9,1
1143,49,1017.7,20.4,18.1,17.1,14.9,90.0,88.0,0.0,70.0,35.3,1
125,126,1012.5,27.9,25.8,24.4,23.1,82.0,88.0,1.6,80.0,39.3,1
179,180,1006.8,31.2,29.0,26.1,25.4,80.0,88.0,1.2,190.0,26.4,1
1269,175,1008.1,35.0,31.0,28.4,25.0,75.0,78.0,9.0,280.0,18.0,0
1355,261,1012.2,28.4,26.9,24.3,23.3,79.0,47.0,8.4,240.0,7.9,0
948,219,1007.1,32.4,29.2,26.4,26.0,74.0,43.0,7.7,190.0,11.8,0
175,176,1007.5,32.8,30.1,28.0,25.6,79.0,72.0,7.1,220.0,30.3,0
1296,202,1008.4,33.3,30.6,28.4,24.2,72.0,54.0,10.1,200.0,9.5,0
1180,86,1014.2,26.3,23.1,21.0,22.3,97.0,93.0,0.0,50.0,8.6,1
1241,147,1008.5,29.1,26.2,24.8,24.9,58.0,48.0,8.4,70.0,23.7,1
2110,286,1019.1,25.4,23.1,22.1,16.3,82.0,59.0,1.0,40.0,29.6,0
973,244,1010.5,30.4,28.5,26.4,23.3,78.0,45.0,10.2,190.0,24.8,0
88,89,1016.8,25.1,23.1,22.9,22.0,87.0,82.0,2.1,70.0,32.5,1
957,228,1012.3,28.6,26.8,24.8,23.8,72.0,48.0,10.9,20.0,12.8,0
1217,123,1008.5,30.6,28.3,26.4,25.3,81.0,78.0,4.5,30.0,16.5,1
694,330,1020.9,17.4,16.6,15.5,13.7,78.0,89.0,1.0,40.0,22.5,1
1345,251,1011.4,31.7,28.0,26.9,23.7,75.0,54.0,6.0,20.0,9.1,0
1827,3,1014.9,16.4,15.3,14.4,14.0,96.0,100.0,0.0,50.0,55.5,1
1881,57,1018.9,16.3,15.3,14.2,13.3,92.0,95.0,0.0,70.0,34.8,1
1952,128,1006.9,28.7,26.6,25.4,25.4,87.0,88.0,0.3,80.0,20.7,1
1473,14,1022.9,18.5,16.5,14.7,15.0,91.0,93.0,0.0,20.0,25.0,1
1412,318,1018.9,24.8,22.3,20.7,20.8,91.0,93.0,0.0,40.0,13.7,1
1564,105,1013.0,27.9,26.5,25.4,24.7,91.0,88.0,0.4,100.0,35.1,1
1655,196,1008.9,32.0,29.4,27.5,25.4,79.0,78.0,6.4,10.0,11.1,1
1153,59,1018.7,21.6,19.7,19.6,17.0,81.0,88.0,0.0,50.0,37.7,1
294,295,1015.2,27.1,25.0,23.7,20.7,78.0,58.0,9.4,50.0,15.5,0
1638,179,1009.9,32.7,30.1,28.9,26.1,81.0,53.0,5.0,220.0,15.0,1
289,290,1014.9,26.3,23.3,20.1,17.4,75.0,83.0,3.0,40.0,22.0,1
589,225,1008.9,32.8,30.6,27.3,24.5,81.0,88.0,6.8,220.0,7.9,1
985,256,1010.2,32.3,29.0,26.6,25.4,82.0,69.0,4.7,220.0,21.3,1
1249,155,1008.2,34.0,30.2,28.2,26.5,81.0,79.0,6.8,290.0,43.8,1
1680,221,1005.4,31.9,28.2,25.6,23.3,81.0,40.0,9.8,280.0,8.3,0
1727,268,1016.4,30.5,26.8,24.2,23.1,76.0,56.0,5.7,180.0,23.2,1
2158,334,1024.4,17.6,16.1,15.2,8.9,64.0,81.0,0.0,60.0,48.0,1
634,270,1012.9,30.8,26.1,23.2,20.6,74.0,44.0,9.3,80.0,17.2,0
635,271,1013.0,27.3,25.4,23.2,19.6,77.0,51.0,9.8,60.0,16.4,0
1774,315,1018.5,21.3,18.3,17.2,15.1,86.0,88.0,0.7,50.0,17.2,1
503,139,1008.8,31.9,28.6,26.4,25.2,89.0,88.0,0.7,220.0,24.2,1
1394,300,1014.7,29.6,26.5,23.8,19.6,90.0,85.0,0.5,70.0,24.9,1
2122,298,1017.8,26.9,24.9,22.7,21.1,91.0,79.0,0.7,70.0,12.5,1
57,58,1020.4,25.9,21.6,19.8,17.0,79.0,70.0,7.8,40.0,24.4,1
2116,292,1018.4,26.9,24.7,22.6,21.4,82.0,86.0,1.2,80.0,21.6,1
150,151,1009.8,34.4,30.1,28.8,24.7,74.0,29.0,11.4,200.0,12.6,1
1554,95,1012.5,27.6,25.5,24.0,22.9,86.0,83.0,3.5,40.0,22.5,1
722,358,1022.9,21.3,19.0,17.0,12.6,74.0,61.0,2.2,70.0,36.0,0
983,254,1009.9,31.0,28.7,27.0,23.2,85.0,78.0,6.3,70.0,8.0,1
1371,277,1016.7,29.2,25.8,23.1,17.8,67.0,17.0,10.2,70.0,15.7,0
323,324,1018.7,20.9,17.0,16.5,14.0,90.0,59.0,4.9,10.0,14.2,0
770,41,1018.9,21.6,18.0,17.6,15.9,78.0,82.0,0.0,50.0,12.7,1
1941,117,1008.7,31.0,27.8,26.1,24.4,76.0,82.0,2.7,20.0,12.9,1
1102,8,1020.3,17.6,15.7,14.5,13.5,81.0,100.0,0.0,20.0,32.4,1
1488,29,1019.7,17.6,15.4,14.4,14.3,90.0,96.0,0.0,40.0,15.5,1
903,174,1008.9,32.8,30.0,28.1,25.0,75.0,85.0,7.8,220.0,22.8,1
950,221,1007.9,33.8,30.7,28.0,24.8,81.0,82.0,4.6,70.0,17.3,1
1725,266,1016.8,31.1,28.8,26.1,24.3,82.0,79.0,5.0,300.0,10.3,0
873,144,1005.6,32.9,30.3,28.1,24.5,86.0,89.0,6.5,120.0,15.7,1
781,52,1018.4,18.4,17.5,15.0,16.5,93.0,96.0,0.0,60.0,38.0,1
218,219,1008.5,31.5,28.1,25.7,25.5,74.0,75.0,7.6,230.0,10.9,1
550,186,1010.3,33.2,29.0,26.5,24.8,77.0,55.0,10.0,270.0,14.6,1
749,20,1021.6,20.3,16.1,14.3,13.2,76.0,19.0,10.2,10.0,55.5,0
1415,321,1018.4,22.0,17.7,15.5,14.9,74.0,67.0,5.0,10.0,33.2,1
618,254,1006.1,32.4,29.4,26.6,24.9,81.0,78.0,7.8,230.0,27.1,1
149,150,1006.4,34.0,30.1,28.4,25.8,77.0,23.0,10.4,240.0,15.7,0
1184,90,1008.5,27.9,25.3,23.3,23.2,93.0,88.0,0.3,40.0,14.3,1
1750,291,1017.7,27.7,25.9,23.4,21.1,81.0,86.0,2.5,80.0,24.5,1
1973,149,1008.1,32.4,28.3,26.8,24.8,74.0,62.0,7.7,240.0,23.9,0
1057,328,1018.0,23.3,20.8,18.4,17.8,81.0,84.0,1.6,40.0,13.0,1
1362,268,1018.0,31.2,26.7,24.7,23.1,78.0,61.0,3.9,70.0,34.0,0
1492,33,1016.8,23.4,22.4,20.8,16.5,76.0,45.0,9.5,80.0,39.7,1
367,3,1012.0,20.8,17.6,15.7,4.8,75.0,88.0,3.8,40.0,29.6,1
110,111,1010.9,30.6,28.7,26.3,25.3,86.0,84.0,2.3,270.0,18.8,1
1966,142,1007.5,28.5,26.5,24.0,23.4,61.0,87.0,1.6,20.0,19.4,0
1506,47,1013.0,21.3,18.6,17.1,16.0,79.0,86.0,0.0,70.0,30.6,1
729,365,1016.8,20.4,18.5,17.4,18.2,77.0,97.0,0.1,40.0,43.8,1
612,248,1005.7,31.2,29.1,27.0,25.1,84.0,77.0,3.9,220.0,26.3,1
1192,98,1015.0,28.4,25.5,24.7,24.1,97.0,88.0,1.0,50.0,30.0,1
818,89,1012.5,26.2,24.9,24.0,22.1,98.0,88.0,0.1,70.0,25.2,1
240,241,1014.8,32.8,28.1,26.7,23.5,78.0,44.0,8.4,130.0,34.2,0
1545,86,1016.8,26.1,24.8,22.0,22.3,84.0,90.0,0.5,40.0,22.2,1
1357,263,1005.5,27.5,25.6,24.5,24.2,92.0,91.0,2.3,230.0,23.3,1
365,1,1012.2,17.1,16.1,14.6,14.7,93.0,96.0,0.2,30.0,20.0,1
649,285,1020.8,28.4,25.8,23.3,19.5,75.0,72.0,7.7,90.0,14.1,0
325,326,1019.9,24.7,20.8,19.2,17.3,77.0,53.0,5.0,20.0,11.8,0
844,115,1011.4,29.1,26.8,25.4,23.2,83.0,81.0,1.8,190.0,15.1,1
413,49,1015.4,20.9,18.6,16.8,16.8,81.0,85.0,2.2,70.0,11.7,1
471,107,1009.5,29.6,27.9,25.3,24.7,83.0,88.0,3.5,180.0,16.9,1
2126,302,1019.1,29.4,25.8,23.3,18.5,90.0,80.0,2.6,50.0,10.2,1
193,194,1008.1,33.9,30.0,28.0,26.4,84.0,61.0,9.1,160.0,8.6,1
2068,244,1011.1,28.6,26.8,25.4,23.9,84.0,78.0,3.0,230.0,9.8,1
1255,161,1009.3,31.7,29.4,27.6,25.6,84.0,86.0,1.6,190.0,21.6,1
628,264,1015.7,29.0,26.9,24.8,20.0,76.0,49.0,10.8,60.0,14.3,0
1878,54,1020.9,17.3,15.4,13.4,9.6,93.0,95.0,0.0,20.0,18.8,1
282,283,1016.8,26.2,24.3,21.0,22.2,83.0,81.0,0.7,30.0,11.0,1
1474,15,1024.3,17.5,13.1,11.4,3.1,58.0,81.0,0.0,20.0,14.6,1
1002,273,1008.9,27.2,25.5,24.8,22.0,79.0,28.0,10.3,220.0,26.7,0
681,317,1016.5,22.8,19.1,18.5,17.6,91.0,88.0,0.2,40.0,9.8,1
507,143,1008.9,32.3,30.3,27.1,25.4,78.0,54.0,10.4,220.0,23.2,0
764,35,1017.8,20.6,18.7,17.1,16.7,79.0,84.0,1.2,40.0,21.9,1
1718,259,1014.1,27.6,26.4,25.5,25.8,93.0,88.0,0.4,100.0,16.1,1
863,134,1008.7,32.4,29.4,27.6,26.4,81.0,88.0,1.0,220.0,16.5,1
514,150,1009.8,32.1,29.0,28.7,25.4,79.0,70.0,8.7,230.0,43.8,0
1763,304,1017.7,26.8,25.8,22.1,21.3,81.0,88.0,2.4,70.0,8.6,1
705,341,1019.7,16.7,15.6,14.8,14.8,90.0,90.0,0.0,50.0,27.3,1
5,6,1022.7,20.6,18.6,16.5,12.5,79.0,81.0,0.0,20.0,15.7,1
938,209,1006.7,33.3,30.2,28.0,24.3,77.0,32.0,10.9,290.0,25.0,0
1980,156,1010.3,33.1,30.1,27.3,25.4,74.0,46.0,10.4,180.0,25.1,1
875,146,1008.8,33.2,30.0,29.8,25.5,80.0,33.0,11.8,230.0,14.6,0
397,33,1022.6,19.6,16.6,14.7,8.3,79.0,95.0,0.2,80.0,28.8,1
1026,297,1016.8,28.6,25.4,24.3,23.2,87.0,82.0,1.4,30.0,14.5,1
2030,206,1011.1,30.9,27.5,25.4,25.4,89.0,82.0,1.2,110.0,16.3,1
1848,24,1012.5,22.8,20.9,19.6,19.0,86.0,88.0,0.0,200.0,22.5,1
1055,326,1020.6,20.5,17.5,16.3,12.6,72.0,49.0,7.9,20.0,38.0,0
1652,193,1008.1,32.0,29.1,27.1,26.1,81.0,82.0,2.2,230.0,17.3,1
964,235,1005.0,33.0,30.0,28.1,25.0,77.0,43.0,9.4,220.0,29.0,0
1490,31,1013.9,20.9,20.6,19.4,19.9,73.0,83.0,2.0,70.0,14.8,0
1335,241,1015.0,30.7,27.0,25.5,21.4,76.0,49.0,8.8,90.0,21.3,0
12,13,1020.4,15.0,15.5,13.2,12.0,77.0,86.0,0.0,50.0,32.4,1
1724,265,1018.1,27.5,26.2,24.0,23.2,77.0,53.0,11.0,230.0,11.1,0
609,245,1010.8,31.2,28.0,26.8,23.8,78.0,46.0,8.1,80.0,16.6,0
819,90,1013.2,26.3,24.3,23.9,22.4,94.0,83.0,5.0,70.0,20.4,1
1393,299,1015.6,28.1,25.5,23.4,21.6,87.0,88.0,0.3,80.0,22.9,1
795,66,1017.5,23.0,20.8,19.8,16.4,75.0,83.0,0.0,40.0,22.6,1
416,52,1017.6,18.9,17.1,15.6,13.3,95.0,96.0,0.0,50.0,24.2,1
1052,323,1019.4,19.4,17.5,16.9,16.8,87.0,86.0,0.5,70.0,25.9,1
2115,291,1012.3,29.1,26.8,24.0,23.4,83.0,74.0,5.7,50.0,20.5,1
1849,25,1019.9,20.5,19.6,17.6,16.4,90.0,97.0,0.0,40.0,26.8,1
799,70,1020.6,21.2,19.3,17.2,16.9,91.0,74.0,1.6,50.0,20.5,1
43,44,1015.2,18.9,17.7,16.9,16.8,90.0,90.0,0.0,60.0,34.2,1
607,243,1008.3,27.7,26.8,25.5,25.3,87.0,85.0,0.3,180.0,9.9,1
619,255,1005.5,31.5,29.8,26.8,25.8,75.0,38.0,11.0,70.0,13.1,1
1059,330,1017.5,18.9,18.4,17.4,16.0,95.0,91.0,0.0,30.0,48.0,1
177,178,1008.4,32.0,29.4,27.5,26.2,82.0,84.0,6.4,230.0,16.9,1
1744,285,1018.8,26.6,24.3,23.1,19.7,79.0,78.0,3.0,80.0,29.0,1
2069,245,1008.2,32.8,29.4,26.6,25.9,84.0,88.0,0.8,210.0,28.9,1
171,172,1002.8,33.7,30.0,26.1,24.7,89.0,78.0,2.1,220.0,9.2,1
8,9,1017.4,17.6,16.5,15.6,12.5,86.0,100.0,0.0,50.0,37.5,1
173,174,1006.8,31.6,29.2,27.3,25.3,86.0,86.0,1.0,80.0,31.2,1
1631,172,1006.8,35.3,31.3,28.0,26.4,75.0,32.0,10.6,150.0,12.5,1
1000,271,1018.7,29.3,25.4,24.7,24.8,94.0,88.0,0.1,180.0,15.2,0
1023,294,1013.0,26.2,24.8,23.7,21.3,81.0,88.0,1.0,70.0,41.3,1
1440,346,1023.8,19.9,15.5,12.7,8.4,67.0,72.0,7.0,30.0,19.0,0
1475,16,1023.3,15.3,13.3,10.6,3.2,72.0,22.0,9.2,20.0,44.7,0
1866,42,1017.0,24.8,22.3,20.3,17.3,82.0,49.0,6.5,60.0,20.5,1
1700,241,1013.2,31.7,28.0,26.8,24.4,76.0,46.0,8.8,220.0,30.5,1
2133,309,1015.4,26.8,23.3,22.4,18.4,82.0,82.0,1.2,70.0,37.9,1
591,227,1012.5,33.0,30.2,28.4,24.2,75.0,44.0,9.1,20.0,9.1,0
1310,216,1008.1,31.7,29.1,26.5,26.0,82.0,85.0,0.4,230.0,25.9,1
1424,330,1022.1,20.9,17.6,15.1,6.6,74.0,72.0,7.7,20.0,23.7,0
384,20,1025.3,12.9,8.3,7.5,4.4,47.0,23.0,8.8,10.0,31.8,0
551,187,1008.6,31.3,29.0,27.0,25.4,84.0,83.0,3.2,230.0,8.9,1
616,252,1014.5,30.1,28.2,26.6,20.4,79.0,46.0,10.3,70.0,31.8,0
10,11,1016.8,16.3,15.3,14.1,14.0,97.0,100.0,0.0,40.0,24.4,1
1901,77,1013.2,24.9,23.3,21.1,22.3,95.0,81.0,0.0,50.0,28.7,1
1611,152,1008.9,33.7,30.6,28.9,26.7,87.0,84.0,3.3,230.0,24.2,1
247,248,1005.8,30.3,27.5,25.9,22.1,77.0,86.0,1.2,220.0,11.7,0
1710,251,1006.4,30.6,28.6,26.4,24.8,80.0,83.0,0.6,190.0,23.9,1
1748,289,1014.9,25.3,23.3,22.3,20.4,78.0,80.0,1.0,40.0,29.7,1
1468,9,1024.7,10.9,8.9,7.0,4.6,79.0,96.0,0.0,70.0,27.9,1
1828,4,1032.3,17.3,17.3,16.7,16.6,73.0,83.0,0.0,30.0,19.3,1
1745,286,1010.5,28.3,25.5,23.2,19.6,74.0,49.0,7.8,90.0,39.5,1
1101,7,1022.2,14.8,12.5,4.0,10.4,84.0,88.0,0.0,20.0,30.0,1
542,178,1008.9,31.6,29.1,27.2,25.2,88.0,88.0,0.3,220.0,15.8,1
570,206,1008.9,30.8,27.3,26.3,25.8,85.0,83.0,1.6,220.0,6.1,1
285,286,1020.6,26.3,24.3,22.5,19.3,70.0,47.0,7.1,20.0,28.3,1
1519,60,1020.9,17.3,16.3,15.2,12.7,76.0,83.0,0.0,50.0,29.7,1
733,4,1014.9,18.6,17.3,16.9,16.8,95.0,95.0,0.0,20.0,59.5,1
243,244,1013.3,29.3,27.9,25.0,25.8,83.0,84.0,3.1,110.0,9.6,0
1193,99,1005.6,28.1,25.1,23.1,21.6,82.0,80.0,2.5,220.0,13.8,1
613,249,1008.4,30.2,28.1,26.9,26.3,82.0,88.0,1.2,70.0,28.5,1
869,140,1007.9,33.2,30.1,28.1,20.9,78.0,29.0,11.1,150.0,9.2,0
1534,75,1013.6,26.5,23.1,19.1,16.8,86.0,75.0,6.7,60.0,28.6,0
1626,167,1008.9,31.4,29.4,27.5,26.7,86.0,84.0,1.2,220.0,28.6,1
556,192,1007.7,31.8,28.2,26.6,24.8,81.0,88.0,1.3,50.0,12.8,1
1939,115,1011.4,25.2,23.1,21.0,20.9,79.0,79.0,3.1,40.0,26.5,0
982,253,1008.0,32.2,29.7,26.6,24.3,80.0,78.0,5.0,10.0,15.9,1
554,190,1005.9,34.0,30.6,28.4,25.8,78.0,73.0,10.7,210.0,12.7,0
1213,119,1013.0,26.2,24.4,23.1,19.8,79.0,70.0,6.0,70.0,31.9,1
1760,301,1018.3,27.4,25.8,24.2,23.7,88.0,84.0,3.9,80.0,14.5,1
75,76,1012.5,26.1,23.2,21.5,20.1,87.0,88.0,3.7,40.0,28.0,1
1108,14,1020.5,18.0,16.6,15.3,13.6,79.0,88.0,0.0,20.0,28.6,1
310,311,1016.7,23.3,20.9,18.2,17.4,90.0,84.0,2.4,50.0,20.5,1
1976,152,1008.4,33.1,30.6,28.4,24.7,72.0,34.0,11.1,170.0,12.6,0
1245,151,1009.8,33.0,30.4,27.9,26.2,79.0,21.0,8.5,220.0,50.6,0
1461,2,1015.3,21.9,18.7,17.3,16.8,85.0,95.0,0.0,60.0,21.9,1
40,41,1017.1,23.4,21.7,19.6,19.0,88.0,83.0,2.3,40.0,29.6,1
1604,145,1009.5,33.2,30.3,28.1,25.9,72.0,60.0,9.7,220.0,28.8,0
1803,344,1022.9,21.4,19.4,18.6,17.4,70.0,59.0,5.7,20.0,10.3,0
1583,124,1012.4,30.4,26.8,24.5,23.1,82.0,61.0,5.0,80.0,9.1,1
1617,158,1005.5,33.1,30.0,28.4,26.1,81.0,88.0,0.1,240.0,15.2,1
815,86,1013.3,27.7,25.3,23.6,22.3,84.0,90.0,1.1,60.0,6.6,1
784,55,1020.4,17.1,15.5,14.8,8.2,79.0,79.0,0.2,20.0,23.3,0
2170,346,1024.1,19.3,18.3,17.3,18.8,77.0,84.0,8.3,80.0,31.8,1
1361,267,1018.1,29.4,26.2,24.5,24.7,61.0,61.0,6.5,200.0,39.3,1
787,58,1012.0,17.6,17.5,16.5,15.5,97.0,88.0,0.2,70.0,15.7,1
980,251,1012.5,31.2,28.2,25.8,20.6,70.0,44.0,9.3,60.0,33.4,0
1344,250,1010.5,30.8,28.2,26.1,25.2,83.0,81.0,2.1,140.0,25.1,1
400,36,1013.0,21.3,19.9,17.2,19.6,90.0,84.0,0.2,70.0,25.9,1
205,206,1008.9,29.4,27.2,26.6,25.6,89.0,83.0,0.3,180.0,10.0,1
996,267,1018.7,29.1,27.9,25.8,23.1,86.0,82.0,6.3,50.0,11.9,1
266,267,1017.9,28.0,26.5,24.9,23.4,82.0,77.0,8.5,200.0,23.9,0
674,310,1020.6,25.2,21.3,19.2,17.8,75.0,59.0,5.1,20.0,20.0,0
909,180,1008.9,31.0,29.0,28.4,25.2,78.0,78.0,6.9,230.0,26.5,1
1017,288,1014.8,28.6,26.6,24.8,21.2,81.0,81.0,1.7,110.0,27.6,1
540,176,1008.6,32.2,29.0,26.4,25.3,82.0,79.0,1.4,220.0,13.3,1
1152,58,1012.4,20.1,18.6,17.1,15.6,92.0,87.0,0.3,50.0,22.4,1
1619,160,1005.3,34.0,30.2,28.0,25.0,75.0,41.0,12.0,220.0,12.5,0
937,208,1006.1,33.5,30.6,28.1,25.4,77.0,57.0,10.6,230.0,26.1,1
899,170,1008.5,32.0,28.6,26.3,25.4,79.0,78.0,8.5,230.0,23.3,1
580,216,1005.9,30.7,27.9,26.6,24.3,84.0,78.0,7.6,220.0,14.8,1
630,266,1013.7,25.2,24.9,23.6,23.5,97.0,88.0,1.2,100.0,41.4,1
2104,280,1016.8,26.9,24.3,23.8,22.1,81.0,83.0,0.9,40.0,21.3,1
887,158,1007.2,33.3,30.9,28.6,25.3,79.0,78.0,2.7,110.0,9.2,1
1223,129,1008.1,30.7,27.2,25.8,25.8,81.0,87.0,8.3,230.0,15.7,1
646,282,1011.4,24.7,22.3,20.1,18.8,77.0,51.0,3.4,20.0,24.9,0
1372,278,1011.6,28.2,25.5,22.8,23.6,76.0,47.0,9.4,90.0,19.0,1
726,362,1016.6,17.2,17.2,16.6,16.4,91.0,88.0,0.0,60.0,38.0,1
1672,213,1005.9,30.0,29.9,28.1,25.8,82.0,69.0,6.9,300.0,17.2,1
659,295,1015.2,29.5,26.7,24.1,22.1,76.0,48.0,7.8,60.0,15.1,1
720,356,1019.4,20.6,18.5,16.5,16.4,75.0,90.0,0.1,50.0,38.0,1
72,73,1018.5,23.0,21.1,20.6,19.6,89.0,88.0,1.4,20.0,8.9,1
1773,314,1016.8,25.6,22.1,21.0,19.8,92.0,88.0,0.1,70.0,28.8,1
132,133,1008.3,33.0,30.1,28.0,25.1,75.0,68.0,10.0,230.0,19.3,1
515,151,1008.6,34.0,30.3,27.8,24.3,74.0,25.0,10.5,250.0,9.1,0
2014,190,1005.6,32.3,29.1,26.9,25.8,74.0,72.0,11.8,200.0,11.2,0
1928,104,1010.5,27.8,25.8,24.7,20.4,87.0,88.0,0.6,80.0,14.6,1
773,44,1024.3,21.1,17.8,15.3,9.4,76.0,59.0,10.4,30.0,25.5,0
109,110,1010.1,30.6,28.1,26.8,25.1,89.0,89.0,2.0,130.0,21.4,1
1319,225,1008.9,29.9,26.6,25.9,23.2,85.0,82.0,2.1,120.0,7.9,1
561,197,1009.3,33.2,30.4,28.4,24.3,75.0,53.0,10.0,220.0,10.3,0
1628,169,1005.5,31.7,29.0,27.2,24.8,79.0,67.0,4.2,190.0,33.0,1
1751,292,1013.0,30.2,26.3,24.2,21.8,83.0,84.0,3.1,70.0,14.5,1
383,19,1034.6,11.2,10.4,7.0,3.4,77.0,95.0,0.0,40.0,16.0,1
2129,305,1018.8,26.4,24.7,23.3,21.3,85.0,82.0,1.5,70.0,19.7,1
1839,15,1023.3,18.2,16.5,14.5,12.5,72.0,51.0,10.0,30.0,11.3,0
455,91,1012.5,28.4,25.5,23.1,22.9,93.0,88.0,0.4,30.0,21.6,1
1525,66,1023.5,15.9,12.8,10.1,11.7,65.0,83.0,0.0,20.0,17.5,1
860,131,1007.5,32.0,29.9,27.7,24.3,91.0,85.0,6.2,220.0,25.0,1
792,63,1018.4,21.3,19.1,17.2,18.9,98.0,100.0,0.0,50.0,8.1,1
239,240,1013.6,28.1,26.0,25.1,22.2,79.0,51.0,2.0,80.0,17.5,0
144,145,1008.7,33.0,30.2,28.4,25.7,78.0,53.0,10.0,220.0,10.9,0
1477,18,1024.9,15.3,12.8,10.0,8.6,63.0,91.0,0.0,20.0,18.0,1
1603,144,1005.3,31.3,29.4,28.3,26.3,84.0,88.0,0.3,220.0,28.8,1
735,6,1021.6,14.3,13.7,11.8,11.1,67.0,91.0,0.0,20.0,59.5,0
137,138,1006.6,32.3,29.6,28.7,25.7,84.0,77.0,6.3,220.0,15.4,1
1224,130,1008.8,30.6,27.3,24.3,25.9,87.0,83.0,2.2,180.0,26.9,1
911,182,1010.5,31.6,29.0,25.3,26.1,79.0,80.0,2.3,130.0,11.3,1
464,100,1017.4,28.7,25.8,24.8,23.9,81.0,80.0,1.2,70.0,20.0,1
1843,19,1024.4,19.1,17.4,14.6,13.0,70.0,46.0,10.1,60.0,11.3,0
532,168,1008.3,32.4,29.9,28.0,24.7,75.0,48.0,10.0,240.0,11.3,0
2003,179,1008.9,29.1,27.5,25.3,25.4,81.0,86.0,1.1,220.0,15.7,1
1535,76,1012.5,26.9,22.5,17.7,14.0,69.0,68.0,7.5,70.0,9.2,0
666,302,1017.8,26.6,24.8,23.3,22.5,86.0,84.0,1.0,70.0,15.3,0
1328,234,1008.6,31.0,27.1,25.8,25.0,77.0,70.0,6.4,180.0,15.3,0
437,73,1016.0,25.3,22.9,20.4,18.7,75.0,51.0,9.5,70.0,41.4,0
1641,182,1010.7,30.8,28.7,27.6,25.3,78.0,51.0,9.2,200.0,20.5,1
1401,307,1014.0,27.4,25.8,24.8,22.9,81.0,83.0,7.6,80.0,21.8,1
496,132,1012.3,32.6,26.3,23.9,24.7,90.0,88.0,1.0,80.0,25.9,1
1105,11,1021.1,15.5,14.1,11.8,8.6,61.0,95.0,0.0,40.0,24.9,1
1495,36,1015.0,23.5,21.6,20.4,20.6,75.0,48.0,9.5,40.0,21.2,0
1210,80,1011.5,29.8,26.8,25.1,23.2,87.0,81.0,2.5,20.0,12.7,1
1079,350,1020.8,22.8,20.7,17.2,11.6,67.0,46.0,7.2,30.0,28.3,0
